customer_id,recency_days,purchase_frequency,monetary_value,product_diversity,units_purchased,active_days,country,average_basket_value,return_line_rate
SHOP-101453,93,4,2106.52,31,1392,4,United Kingdom,526.63,0.05263157894736842
SHOP-100052,72,3,482.2,63,366,2,United Kingdom,160.73333333333332,0.013888888888888888
SHOP-100266,96,2,682.41,114,441,2,United Kingdom,341.205,0.0
SHOP-101600,212,2,203.87,20,79,2,United Kingdom,101.935,0.0
SHOP-100164,110,3,473.02,30,462,3,United Kingdom,157.67333333333332,0.0
SHOP-100926,3,2,558.96,36,486,2,United Kingdom,279.48,0.0
SHOP-100850,6,5,1570.81,117,1236,5,United Kingdom,314.162,0.011904761904761904
SHOP-100125,2,18,4951.41,118,2922,15,France,275.0783333333333,0.004975124378109453
SHOP-100319,12,7,1131.88,165,516,7,United Kingdom,161.69714285714286,0.008771929824561403
SHOP-102738,148,3,2940.04,132,2119,3,Canada,980.0133333333333,0.0
SHOP-102696,29,7,1032.58,32,956,7,France,147.51142857142855,0.0
SHOP-101587,18,3,251.91,39,147,2,United Kingdom,83.97,0.04878048780487805
SHOP-100050,15,5,1393.69,55,879,5,United Kingdom,278.738,0.011494252873563218
SHOP-100408,49,4,1905.45,96,1357,4,United Kingdom,476.3625,0.0
SHOP-102365,2,4,1412.32,94,1071,4,United Kingdom,353.08,0.0
SHOP-100468,2,62,28117.04,234,16232,41,United Kingdom,453.5006451612903,0.04590818363273453
SHOP-100367,71,2,947.4,35,506,2,Switzerland,473.70000000000005,0.0
SHOP-102736,228,2,1065.3500000000001,67,430,2,United Kingdom,532.675,0.0
SHOP-100631,29,12,3707.12,231,1975,7,United Kingdom,308.9266666666667,0.08069164265129683
SHOP-101984,8,16,3362.71,99,2042,16,United Kingdom,210.169375,0.0
SHOP-100935,24,2,281.85,11,111,2,United Kingdom,140.925,0.0
SHOP-100121,3,9,3649.1,158,1552,9,Belgium,405.4555555555555,0.030303030303030304
SHOP-102780,2,37,5704.97,184,2589,36,United Kingdom,154.1883783783784,0.013071895424836602
SHOP-100099,16,2,1345.53,60,769,2,United Kingdom,672.7650000000001,0.013513513513513514
SHOP-100394,31,4,761.38,73,517,4,United Kingdom,190.345,0.0
SHOP-101452,17,2,192.60000000000002,4,52,2,United Kingdom,96.30000000000001,0.16666666666666666
SHOP-101384,35,4,945.58,126,605,4,United Kingdom,236.39499999999998,0.0
SHOP-101317,1,26,8676.85,180,3370,26,United Kingdom,333.725,0.0171990171990172
SHOP-101040,235,3,44534.3,5,18028,2,United Kingdom,14844.766666666668,0.3333333333333333
SHOP-100954,23,3,1391.61,130,1011,3,United Kingdom,463.86999999999995,0.0
SHOP-101105,122,3,814.86,67,522,3,United Kingdom,271.62,0.0
SHOP-101572,75,4,924.85,42,516,4,United Kingdom,231.2125,0.020833333333333332
SHOP-102491,101,2,1317.62,31,908,2,United Kingdom,658.81,0.0
SHOP-102155,25,3,665.86,141,507,3,United Kingdom,221.95333333333335,0.0
SHOP-101141,13,10,2126.93,99,1124,9,United Kingdom,212.69299999999998,0.0
SHOP-101232,41,8,977.21,105,440,8,United Kingdom,122.15125,0.0
SHOP-101012,32,6,2656.13,133,1959,6,France,442.68833333333333,0.018292682926829267
SHOP-101287,5,21,4604.22,448,3158,20,United Kingdom,219.24857142857144,0.0
SHOP-100100,87,17,7194.3,148,6735,17,United Kingdom,423.1941176470588,0.002793296089385475
SHOP-100916,19,2,396.92,47,119,2,United Kingdom,198.45999999999998,0.0
SHOP-102527,18,5,1515.9,42,880,5,United Kingdom,303.18,0.0
SHOP-101615,313,2,580.0500000000001,20,419,2,United Kingdom,290.025,0.0
SHOP-100460,9,2,399.51,13,177,2,United Kingdom,199.755,0.07142857142857142
SHOP-100019,33,5,2001.8,177,560,4,United Kingdom,400.36,0.006688963210702341
SHOP-100995,74,2,437.96,33,599,2,United Kingdom,218.98000000000002,0.0
SHOP-100166,4,17,10504.49,270,3899,12,United Kingdom,617.9111764705882,0.03291139240506329
SHOP-100287,45,3,573.22,7,370,3,United Kingdom,191.07333333333335,0.16666666666666666
SHOP-101566,60,3,555.89,52,261,3,United Kingdom,185.2966666666667,0.0
SHOP-101359,122,4,678.49,63,497,4,United Kingdom,169.6225,0.03571428571428571
SHOP-102074,71,3,1993.7,159,1200,3,United Kingdom,664.5666666666666,0.009900990099009901
SHOP-100307,29,2,325.96000000000004,47,125,2,United Kingdom,162.98000000000002,0.0
SHOP-100579,6,8,1814.12,106,1629,8,United Kingdom,226.765,0.008064516129032258
SHOP-100456,92,6,934.62,11,1147,6,United Kingdom,155.77,0.058823529411764705
SHOP-101995,8,4,4939.99,193,2967,4,France,1234.9975,0.007407407407407408
SHOP-101862,18,4,701.4,35,290,4,United Kingdom,175.35000000000002,0.11363636363636363
SHOP-101200,188,2,267.08,28,91,2,United Kingdom,133.54,0.0
SHOP-100316,59,4,592.9,27,262,4,United Kingdom,148.225,0.027777777777777776
SHOP-101027,133,2,814.0,7,384,2,United Kingdom,407.0,0.0
SHOP-101577,59,2,376.64,28,428,2,United Kingdom,188.32,0.0
SHOP-102163,39,4,1871.81,72,1136,4,United Kingdom,467.9525,0.034782608695652174
SHOP-100351,94,3,234.6,9,172,3,United Kingdom,78.2,0.0
SHOP-102559,29,4,6287.77,57,2125,4,United Kingdom,1571.9425,0.0
SHOP-100662,89,5,2262.62,37,1179,5,United Kingdom,452.524,0.0
SHOP-101247,5,22,8347.2,292,7050,15,United Kingdom,379.41818181818184,0.017825311942959002
SHOP-101576,64,7,4405.88,110,2534,6,United Kingdom,629.4114285714286,0.12408759124087591
SHOP-102758,34,6,1474.32,70,839,6,United Kingdom,245.72,0.009615384615384616
SHOP-101204,16,5,1438.85,145,1167,5,United Kingdom,287.77000000000004,0.0
SHOP-101134,82,3,1799.33,50,757,3,United Kingdom,599.7766666666666,0.0
SHOP-102782,126,9,3613.63,63,4324,7,United Kingdom,401.51444444444445,0.02666666666666667
SHOP-101706,73,4,1224.06,36,942,4,United Kingdom,306.015,0.06
SHOP-102441,16,5,1896.41,162,1095,5,United Kingdom,379.282,0.0182648401826484
SHOP-101885,17,3,363.88,102,384,3,United Kingdom,121.29333333333334,0.0
SHOP-101071,66,6,1459.8600000000001,126,643,6,United Kingdom,243.31000000000003,0.0
SHOP-102528,199,4,557.3,14,273,3,United Kingdom,139.325,0.0
SHOP-101914,21,13,3219.77,125,1842,10,United Kingdom,247.67461538461538,0.0
SHOP-102660,41,2,719.78,135,330,2,United Kingdom,359.89000000000004,0.0
SHOP-101139,26,3,974.52,47,812,3,United Kingdom,324.84,0.03225806451612903
SHOP-100160,89,6,2995.72,150,2058,5,United Kingdom,499.2866666666667,0.0
SHOP-100296,247,3,1058.6200000000001,107,405,2,United Kingdom,352.8733333333333,0.0
SHOP-101634,114,3,1496.83,133,1064,3,United Kingdom,498.9433333333333,0.03409090909090909
SHOP-100751,60,7,747.44,32,590,7,United Kingdom,106.77714285714286,0.05128205128205128
SHOP-100558,20,7,1567.69,113,544,5,United Kingdom,223.95571428571427,0.006622516556291391
SHOP-102579,306,4,3734.9700000000003,142,1343,4,United Kingdom,933.7425000000001,0.009523809523809525
SHOP-100598,20,18,7354.62,43,1257,18,United Kingdom,408.59,0.0673076923076923
SHOP-102309,36,4,757.71,116,397,3,United Kingdom,189.4275,0.006802721088435374
SHOP-102375,59,9,2332.15,121,1211,9,United Kingdom,259.1277777777778,0.07333333333333333
SHOP-100074,5,5,1845.31,70,808,5,Norway,369.062,0.04395604395604396
SHOP-102362,99,2,636.14,44,996,2,United Kingdom,318.07,0.0
SHOP-100792,54,5,1786.79,79,1316,5,United Kingdom,357.358,0.0
SHOP-102003,24,14,4416.26,137,2135,10,United Kingdom,315.44714285714286,0.010810810810810811
SHOP-100248,5,7,3102.43,117,1408,6,United Kingdom,443.2042857142857,0.004784688995215311
SHOP-100712,22,2,276.42,52,131,2,United Kingdom,138.21,0.0
SHOP-101482,46,3,2043.0800000000002,34,962,3,United Kingdom,681.0266666666666,0.025
SHOP-101077,109,3,2372.86,116,1166,2,Channel Islands,790.9533333333334,0.0
SHOP-100816,13,12,2092.32,157,1759,12,United Kingdom,174.36,0.0
SHOP-102162,8,4,627.13,35,459,3,United Kingdom,156.7825,0.0
SHOP-100690,55,2,913.54,87,411,2,United Kingdom,456.77,0.038834951456310676
SHOP-102049,78,4,1259.56,13,1068,4,United Kingdom,314.89,0.0
SHOP-101930,2,10,2796.51,73,1163,9,United Kingdom,279.651,0.055944055944055944
SHOP-101450,291,2,641.38,22,174,1,Cyprus,320.69,0.043478260869565216
SHOP-101550,40,4,618.52,5,145,4,United Kingdom,154.63,0.14285714285714285
SHOP-101504,2,3,825.92,133,416,3,United Kingdom,275.3066666666667,0.011111111111111112
SHOP-100936,211,2,662.08,17,584,2,United Kingdom,331.03999999999996,0.125
SHOP-100938,240,2,178.96,13,208,2,United Kingdom,89.48,0.0
SHOP-102762,3,3,666.1,20,124,3,United Kingdom,222.03333333333333,0.047619047619047616
SHOP-100603,15,6,306.71999999999997,9,318,6,United Kingdom,51.12,0.0
SHOP-102520,17,3,1352.0,18,864,3,United Kingdom,450.6666666666667,0.0
SHOP-102787,80,5,1859.16,24,1047,5,United Kingdom,371.832,0.043478260869565216
SHOP-101226,73,4,891.12,50,681,4,United Kingdom,222.78,0.0
SHOP-100593,184,3,475.28000000000003,26,220,3,United Kingdom,158.42666666666668,0.0
SHOP-101441,166,2,433.74,20,207,2,France,216.87,0.043478260869565216
SHOP-100371,66,2,1266.08,33,1313,2,United Kingdom,633.04,0.0
SHOP-101173,11,4,1272.61,166,827,4,United Kingdom,318.1525,0.0
SHOP-100480,2,26,13027.45,75,7397,26,United Kingdom,501.0557692307693,0.085
SHOP-101114,74,8,1970.6699999999998,133,2298,8,United Kingdom,246.33374999999998,0.07777777777777778
SHOP-100254,91,2,589.15,37,399,2,United Kingdom,294.575,0.0
SHOP-101277,40,7,2637.38,236,1978,7,United Kingdom,376.7685714285714,0.0024271844660194173
SHOP-100233,3,7,1258.06,48,738,7,United Kingdom,179.72285714285712,0.0
SHOP-100652,5,7,2552.86,166,1229,5,United Kingdom,364.69428571428574,0.0
SHOP-102363,260,2,969.0600000000001,51,414,2,United Kingdom,484.53,0.018518518518518517
SHOP-102421,146,4,1118.81,101,744,4,United Kingdom,279.7025,0.0
SHOP-102798,17,3,822.48,27,433,3,United Kingdom,274.16,0.02857142857142857
SHOP-100819,37,3,646.3,27,479,2,United Kingdom,215.4333333333333,0.0
SHOP-101336,2,2,396.48,42,223,2,United Kingdom,198.24,0.0
SHOP-100701,142,4,1300.25,50,499,4,European Community,325.0625,0.01639344262295082
SHOP-101647,51,3,330.03,24,116,3,United Kingdom,110.00999999999999,0.0
SHOP-101952,275,2,1489.5,25,668,2,United Kingdom,744.75,0.0
SHOP-102748,161,2,100.97,15,45,2,United Kingdom,50.485,0.0625
SHOP-101640,47,3,380.02,38,256,3,United Kingdom,126.67333333333333,0.0
SHOP-101878,31,6,2054.36,34,1162,6,United Kingdom,342.3933333333334,0.08450704225352113
SHOP-100259,23,3,1129.14,55,584,3,United Kingdom,376.38000000000005,0.04838709677419355
SHOP-102752,32,4,2128.23,104,1151,3,United Kingdom,532.0575,0.0
SHOP-102095,93,2,128.5,8,59,2,United Kingdom,64.25,0.0
SHOP-100062,132,2,765.34,30,779,2,United Kingdom,382.67,0.0
SHOP-102164,59,4,1113.02,43,554,4,France,278.255,0.14285714285714285
SHOP-102077,7,2,679.4399999999999,26,421,2,United Kingdom,339.72,0.0
SHOP-102384,61,2,324.24,60,396,1,United Kingdom,162.12,0.0
SHOP-101645,128,2,1516.0,7,1200,2,United Kingdom,758.0,0.35294117647058826
SHOP-101870,17,2,867.85,21,971,2,Italy,433.92499999999995,0.03571428571428571
SHOP-100325,6,3,663.81,34,219,3,United Kingdom,221.27,0.0
SHOP-100665,37,4,1207.56,44,1409,4,United Kingdom,301.89,0.12
SHOP-100791,16,5,918.1999999999999,52,866,3,United Kingdom,183.64,0.03636363636363636
SHOP-101006,37,4,36.56,16,30,4,United Kingdom,9.14,0.0
SHOP-100113,6,5,798.35,74,463,5,United Kingdom,159.67000000000002,0.0
SHOP-101752,72,3,1796.48,100,1578,3,United Kingdom,598.8266666666667,0.0
SHOP-100075,10,2,344.0,1,200,2,United Kingdom,172.0,0.0
SHOP-100048,2,19,5575.56,286,2599,19,United Kingdom,293.4505263157895,0.055776892430278883
SHOP-100570,8,2,221.26999999999998,23,221,2,United Kingdom,110.63499999999999,0.0
SHOP-100569,46,3,1095.08,48,578,3,United Kingdom,365.02666666666664,0.0
SHOP-102226,12,3,698.58,28,287,3,United Kingdom,232.86,0.0
SHOP-102106,23,3,1166.77,60,609,3,United Kingdom,388.92333333333335,0.029850746268656716
SHOP-100297,12,2,352.69,26,255,2,United Kingdom,176.34499999999997,0.0
SHOP-100693,10,3,1298.66,46,529,3,France,432.8866666666667,0.0
SHOP-101925,36,2,658.64,23,496,2,United Kingdom,329.32,0.0
SHOP-102586,35,2,2949.75,146,1816,1,United Kingdom,1474.875,0.0
SHOP-102544,22,15,42055.96,28,28004,12,United Kingdom,2803.730666666667,0.19607843137254902
SHOP-102805,19,10,2483.04,268,1836,9,United Kingdom,248.304,0.0
SHOP-100596,56,4,796.03,91,683,3,United Kingdom,199.0075,0.022900763358778626
SHOP-102675,11,5,601.98,31,264,4,Germany,120.396,0.0
SHOP-102092,30,6,1197.1000000000001,62,542,4,United Kingdom,199.51666666666668,0.024691358024691357
SHOP-101684,109,4,1659.75,4,535,3,United Kingdom,414.9375,0.0
SHOP-100390,44,2,1612.69,66,731,2,United Kingdom,806.345,0.013157894736842105
SHOP-101780,58,4,501.56,26,204,4,United Kingdom,125.39,0.0
SHOP-100519,1,8,3628.5,183,2138,7,United Kingdom,453.5625,0.026923076923076925
SHOP-101108,261,3,514.85,27,230,3,Portugal,171.61666666666667,0.0
SHOP-102132,74,2,245.94,16,194,2,United Kingdom,122.97,0.0
SHOP-102396,22,25,7930.54,159,5694,13,United Kingdom,317.2216,0.01020408163265306
SHOP-100510,154,6,70.02,19,20,6,United Kingdom,11.67,0.0
SHOP-102666,12,16,4805.17,401,4439,16,United Kingdom,300.323125,0.02810810810810811
SHOP-100922,26,5,2036.67,334,1311,5,United Kingdom,407.334,0.00423728813559322
SHOP-101100,9,2,1020.42,53,452,2,Germany,510.21000000000004,0.03225806451612903
SHOP-101989,23,2,661.3199999999999,40,798,2,United Kingdom,330.65999999999997,0.0425531914893617
SHOP-101197,29,2,382.98,20,211,2,Germany,191.49,0.0
SHOP-100140,3,8,2953.59,96,1405,7,United Kingdom,369.19875,0.02040816326530612
SHOP-102531,20,6,1740.6,94,978,6,United Kingdom,290.09999999999997,0.0
SHOP-101754,8,4,1822.97,71,1325,4,United Kingdom,455.7425,0.0
SHOP-101854,37,5,3089.97,370,2041,5,United Kingdom,617.994,0.005893909626719057
SHOP-101374,330,2,689.95,25,265,2,United Kingdom,344.975,0.0
SHOP-101362,2,3,616.79,161,446,3,United Kingdom,205.59666666666666,0.0
SHOP-102207,54,4,1420.2,84,938,4,United Kingdom,355.05,0.05102040816326531
SHOP-100957,36,4,1227.43,76,1743,4,United Kingdom,306.8575,0.0
SHOP-102168,52,3,650.51,44,346,2,United Kingdom,216.83666666666667,0.0
SHOP-101099,1,4,1260.86,52,804,4,United Kingdom,315.215,0.0
SHOP-101843,71,3,1033.0,38,300,3,United Kingdom,344.3333333333333,0.1111111111111111
SHOP-101597,52,2,1010.18,55,375,2,United Kingdom,505.09000000000003,0.05333333333333334
SHOP-102204,33,5,3964.88,157,1752,4,United Kingdom,792.976,0.02824858757062147
SHOP-102193,128,6,3344.64,11,1808,5,France,557.44,0.0
SHOP-101227,23,4,825.42,113,585,4,United Kingdom,206.35500000000002,0.007751937984496124
SHOP-101927,50,8,1980.56,95,806,8,United Kingdom,247.57,0.11864406779661017
SHOP-100237,54,3,700.63,40,422,3,United Kingdom,233.54333333333332,0.0
SHOP-102837,94,2,982.07,25,269,2,United Kingdom,491.0350000000001,0.0
SHOP-102536,130,4,1475.81,17,519,4,United Kingdom,368.9525,0.23076923076923078
SHOP-100745,29,5,2232.19,64,1308,5,United Kingdom,446.438,0.0821917808219178
SHOP-100508,13,10,3997.98,200,1862,10,United Kingdom,399.798,0.009584664536741214
SHOP-100000,36,10,7121.95,25,5205,6,United Kingdom,712.1949999999999,0.025974025974025976
SHOP-101973,3,5,1651.03,18,833,5,United Kingdom,330.206,0.0
SHOP-101508,1,5,1788.3600000000001,80,993,5,United Kingdom,357.672,0.041666666666666664
SHOP-102317,12,4,669.11,50,678,4,United Kingdom,167.2775,0.0
SHOP-101239,64,4,3189.81,87,1833,4,United Kingdom,797.4525,0.0
SHOP-101514,27,2,761.74,50,718,2,United Kingdom,380.87,0.0
SHOP-100878,1,24,12245.960000000001,95,3045,23,United Kingdom,510.2483333333333,0.28214285714285714
SHOP-100197,96,3,803.5600000000001,39,370,3,Australia,267.8533333333333,0.0
SHOP-102608,19,9,1601.14,170,761,9,United Kingdom,177.90444444444444,0.0026041666666666665
SHOP-101212,10,4,933.62,158,1229,4,United Kingdom,233.405,0.0
SHOP-100109,47,7,3062.83,406,2030,7,United Kingdom,437.54714285714283,0.00510204081632653
SHOP-101258,11,2,264.44,55,119,2,United Kingdom,132.22,0.0
SHOP-101361,215,2,457.81,23,135,2,United Kingdom,228.90500000000003,0.0
SHOP-100294,201,2,218.25,11,73,2,United Kingdom,109.125,0.08333333333333333
SHOP-102459,1,6,4263.64,189,2906,6,United Kingdom,710.6066666666667,0.0
SHOP-102260,22,5,5112.96,24,2364,5,United Kingdom,1022.592,0.0425531914893617
SHOP-102255,76,3,884.14,94,955,3,United Kingdom,294.7133333333333,0.0
SHOP-101658,2,5,1250.76,148,615,5,United Kingdom,250.152,0.0
SHOP-101326,64,7,1841.18,69,988,6,United Kingdom,263.0257142857143,0.0
SHOP-101674,338,2,401.9,10,354,2,Australia,200.95,0.0
SHOP-101850,1,60,259657.3,150,64124,26,United Kingdom,4327.621666666667,0.004618937644341801
SHOP-100968,15,3,2001.04,63,1168,3,United Kingdom,667.0133333333333,0.013888888888888888
SHOP-101766,31,2,1050.8899999999999,47,623,2,United Kingdom,525.4449999999999,0.0
SHOP-101496,138,3,881.07,44,431,3,United Kingdom,293.69,0.0
SHOP-102059,302,3,1140.35,26,1109,3,United Kingdom,380.1166666666666,0.0
SHOP-100090,127,4,740.9399999999999,34,672,4,United Kingdom,185.23499999999999,0.02127659574468085
SHOP-101941,26,7,918.2,37,458,7,United Kingdom,131.17142857142858,0.019230769230769232
SHOP-100683,38,6,6814.64,13,9848,5,United Kingdom,1135.7733333333333,0.02564102564102564
SHOP-102171,57,2,638.0600000000001,37,294,2,United Kingdom,319.03,0.0
SHOP-101699,16,2,231.86,10,150,2,United Kingdom,115.93,0.0
SHOP-100383,25,8,3408.48,53,1866,8,United Kingdom,426.06,0.0
SHOP-100037,31,20,10526.32,191,5757,16,United Kingdom,526.316,0.04884318766066838
SHOP-100321,50,2,173.16,8,60,2,United Kingdom,86.58000000000001,0.0
SHOP-101759,2,3,310.64,60,161,3,United Kingdom,103.54666666666667,0.0
SHOP-102281,29,3,1071.99,49,692,3,United Kingdom,357.33,0.038461538461538464
SHOP-102683,16,7,4892.240000000001,13,2730,6,United Kingdom,698.8914285714285,0.0
SHOP-102445,17,4,700.73,20,298,4,United Kingdom,175.1825,0.03125
SHOP-100401,301,2,186.39000000000001,4,57,2,United Kingdom,93.19500000000001,0.625
SHOP-102501,235,2,304.25,13,91,2,United Kingdom,152.125,0.21052631578947367
SHOP-100777,54,5,1647.26,20,516,5,United Kingdom,329.452,0.0
SHOP-100010,3,5,1191.13,54,953,5,United Kingdom,238.22600000000003,0.015151515151515152
SHOP-101679,16,4,807.04,32,484,4,Spain,201.76,0.021739130434782608
SHOP-100138,61,4,1797.5,81,487,3,United Kingdom,449.375,0.010869565217391304
SHOP-101142,46,2,179.33999999999997,7,203,2,United Kingdom,89.66999999999999,0.0
SHOP-100604,32,5,1483.56,90,1029,5,United Kingdom,296.712,0.0
SHOP-100731,43,7,1314.45,39,601,7,United Kingdom,187.77857142857144,0.03571428571428571
SHOP-101349,158,3,447.64000000000004,35,394,3,United Kingdom,149.21333333333334,0.027777777777777776
SHOP-101662,151,3,2744.0299999999997,98,1115,3,France,914.6766666666666,0.00980392156862745
SHOP-102324,1,14,6479.4,42,1677,14,United Kingdom,462.8142857142857,0.012658227848101266
SHOP-101733,8,2,700.86,94,373,2,United Kingdom,350.43,0.0
SHOP-102040,86,3,1030.14,24,750,3,United Kingdom,343.37999999999994,0.0
SHOP-102547,59,4,2163.98,73,1162,4,Germany,540.995,0.019417475728155338
SHOP-102539,93,3,379.35,18,111,3,United Kingdom,126.45,0.0
SHOP-100465,59,6,3624.35,49,1649,6,Switzerland,604.0583333333333,0.021052631578947368
SHOP-100069,11,5,1614.31,84,860,5,United Kingdom,322.86199999999997,0.021052631578947368
SHOP-100451,28,5,1356.33,64,804,5,United Kingdom,271.26599999999996,0.011904761904761904
SHOP-100511,26,5,600.07,37,359,5,United Kingdom,120.01400000000001,0.0
SHOP-101465,16,2,460.64,23,236,2,United Kingdom,230.32,0.0
SHOP-102044,54,2,423.04,110,231,2,United Kingdom,211.51999999999998,0.0
SHOP-102800,20,11,2470.67,368,1498,9,United Kingdom,224.60636363636365,0.011093502377179081
SHOP-101675,31,2,510.71000000000004,51,254,2,United Kingdom,255.35500000000002,0.08620689655172414
SHOP-101332,12,7,1960.1100000000001,157,753,7,United Kingdom,280.0157142857143,0.034334763948497854
SHOP-101975,54,4,939.37,45,488,4,United Kingdom,234.8425,0.04081632653061224
SHOP-100985,276,8,7832.47,97,3961,7,United Kingdom,979.05875,0.06470588235294118
SHOP-100029,15,5,1618.69,49,812,5,United Kingdom,323.738,0.012345679012345678
SHOP-101738,71,3,1521.76,183,932,3,United Kingdom,507.25333333333333,0.0
SHOP-101772,29,5,981.65,89,298,5,United Kingdom,196.32999999999998,0.0
SHOP-101472,112,3,270.40000000000003,12,130,2,United Kingdom,90.13333333333333,0.0
SHOP-102721,134,2,546.43,114,319,1,Unspecified,273.21500000000003,0.0
SHOP-100941,25,3,682.9100000000001,39,453,3,United Kingdom,227.63666666666668,0.0
SHOP-101468,39,2,775.1800000000001,27,566,2,United Kingdom,387.59000000000003,0.0
SHOP-102440,18,8,2209.36,97,1688,8,United Kingdom,276.17,0.02112676056338028
SHOP-100725,150,4,295.0,1,76,3,United Kingdom,73.75,0.3333333333333333
SHOP-101660,20,9,4332.2,217,2696,9,United Kingdom,481.35555555555555,0.02348993288590604
SHOP-102350,10,8,3212.84,124,1941,8,United Kingdom,401.605,0.02617801047120419
SHOP-101644,72,4,6617.65,17,3791,4,United Kingdom,1654.4125,0.0
SHOP-102803,207,2,477.79,29,325,2,United Kingdom,238.89499999999998,0.2619047619047619
SHOP-100906,17,5,2012.17,204,730,5,United Kingdom,402.434,0.0
SHOP-102161,1,91,60767.9,567,38194,90,United Kingdom,667.7791208791209,0.044961862705740666
SHOP-101118,18,5,2206.95,91,1938,5,United Kingdom,441.39,0.021052631578947368
SHOP-102612,33,2,148.44,4,24,1,United Kingdom,74.22,0.0
SHOP-100686,57,2,1530.3600000000001,33,412,2,United Kingdom,765.1800000000001,0.029411764705882353
SHOP-101653,25,12,4867.72,118,2509,12,United Kingdom,405.6433333333334,0.040740740740740744
SHOP-101432,4,3,967.45,175,509,3,United Kingdom,322.48333333333335,0.0
SHOP-102403,99,3,1019.76,45,493,3,United Kingdom,339.92,0.0
SHOP-101176,200,2,1110.34,52,655,2,United Kingdom,555.1700000000001,0.0
SHOP-100151,8,7,2283.63,61,1985,7,France,326.23285714285714,0.0
SHOP-101727,184,3,199.15,11,33,3,United Kingdom,66.38333333333334,0.0
SHOP-101704,36,9,2361.9700000000003,209,840,9,United Kingdom,262.44111111111107,0.0
SHOP-100939,10,8,4017.54,208,2549,7,United Kingdom,502.1925,0.02459016393442623
SHOP-100046,23,7,2827.93,168,4400,7,United Kingdom,403.99000000000007,0.0
SHOP-102150,36,5,1315.83,72,967,5,Poland,263.166,0.011235955056179775
SHOP-100396,4,9,2338.15,44,416,9,Italy,259.7944444444445,0.23809523809523808
SHOP-101729,9,2,453.4,24,354,2,United Kingdom,226.7,0.02857142857142857
SHOP-101643,76,2,422.59999999999997,12,330,2,United Kingdom,211.3,0.1875
SHOP-102710,25,2,215.07999999999998,13,54,2,United Kingdom,107.53999999999999,0.0
SHOP-100235,9,5,1624.05,106,1611,5,United Kingdom,324.81,0.0
SHOP-100377,128,3,428.68,100,282,2,United Kingdom,142.89333333333335,0.0
SHOP-102419,35,3,1415.29,87,799,3,United Kingdom,471.7633333333333,0.0
SHOP-100293,29,4,697.55,39,452,4,United Kingdom,174.3875,0.06666666666666667
SHOP-102366,28,7,1593.2,125,801,7,United Kingdom,227.6,0.006493506493506494
SHOP-100286,125,2,465.68,25,305,2,United Kingdom,232.83999999999997,0.0
SHOP-101722,59,6,1223.9,124,804,6,United Kingdom,203.98333333333335,0.006666666666666667
SHOP-101127,31,6,3518.03,111,2856,6,United Kingdom,586.3383333333334,0.0
SHOP-100877,239,2,429.6,23,351,2,United Kingdom,214.8,0.0
SHOP-101076,32,7,1469.45,157,819,6,United Kingdom,209.92142857142858,0.0
SHOP-100813,10,4,2381.04,147,1478,4,United Kingdom,595.26,0.0
SHOP-101270,4,4,575.63,43,295,4,United Kingdom,143.9075,0.0
SHOP-101822,19,2,1231.5,2,642,2,United Kingdom,615.75,0.0
SHOP-102632,11,5,2314.65,89,915,5,United Kingdom,462.93,0.019417475728155338
SHOP-102733,39,2,206.34,11,78,2,United Kingdom,103.17,0.14285714285714285
SHOP-101487,213,3,642.81,51,453,2,United Kingdom,214.26999999999998,0.0
SHOP-101425,22,4,4027.36,132,2560,4,Germany,1006.84,0.005649717514124294
SHOP-102530,191,2,617.05,11,219,2,United Kingdom,308.525,0.0
SHOP-101044,186,3,710.28,31,328,3,United Kingdom,236.76,0.02702702702702703
SHOP-101154,3,7,1474.72,58,1058,7,United Kingdom,210.67428571428573,0.031914893617021274
SHOP-100761,157,3,351.67,67,274,3,United Kingdom,117.22333333333334,0.0
SHOP-101274,15,17,5836.86,246,3748,17,United Kingdom,343.3447058823529,0.045023696682464455
SHOP-100462,4,2,959.01,133,380,2,United Kingdom,479.505,0.006535947712418301
SHOP-100412,18,2,509.58,59,302,2,United Kingdom,254.79,0.0
SHOP-102723,76,2,309.04,24,337,2,United Kingdom,154.52,0.0
SHOP-102753,22,2,422.88,99,561,1,United Kingdom,211.44,0.0
SHOP-102118,3,3,684.41,78,337,2,United Kingdom,228.13666666666666,0.0
SHOP-101768,12,4,615.39,173,300,3,United Kingdom,153.8475,0.0
SHOP-101677,58,2,835.78,51,526,2,United Kingdom,417.89,0.1
SHOP-100536,85,2,663.61,40,360,2,United Kingdom,331.805,0.08695652173913043
SHOP-100552,28,9,2429.03,102,1197,8,United Kingdom,269.89222222222224,0.05405405405405406
SHOP-101435,30,3,981.18,46,680,3,Spain,327.06,0.0
SHOP-101650,28,4,1991.01,96,868,4,United Kingdom,497.7525,0.0
SHOP-102277,10,3,3609.33,77,2386,3,United Kingdom,1203.11,0.009900990099009901
SHOP-101858,71,2,1631.77,28,1033,2,United Kingdom,815.885,0.0
SHOP-100340,24,3,692.22,89,357,3,United Kingdom,230.74,0.0
SHOP-102806,106,2,706.57,39,467,2,United Kingdom,353.28499999999997,0.045454545454545456
SHOP-102047,29,16,3630.33,43,679,15,United Kingdom,226.895625,0.32710280373831774
SHOP-101617,274,2,262.62,26,119,2,United Kingdom,131.31,0.0
